Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea-Bissau,GNB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.25547944,50.27722185,50.22908237,50.13276223,49.99060088,49.85146407,49.72009643,49.60096271,49.49363726,49.38541879,49.28008005,49.17619987,49.07358,48.98417282,48.90374229,48.84079832,48.78989923,48.74576071,48.70771268,48.74999696,48.79405192,48.76686033,48.74369635,48.72523195,48.70978662,48.69712739,48.68660857,48.67870591,48.67487382,48.6737651,48.67356718,48.67475771,48.67964149,48.68962802,48.70335173,48.71878642,48.73628358,48.75516477,48.75298863,48.73739509,48.74277836,48.76314241,48.7859324,48.81264285,48.84243535,48.87371504,48.90625851,48.94124525,48.97640536,49.00916451,49.04046656,49.0720732,49.10532172,49.13830221,49.17097313,49.20239541,49.2320741,49.26131461,49.28899637,49.31571712,49.33982463,49.36214073,49.38624579,
Equatorial Guinea,GNQ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.15186403,49.17065789,49.1996108,49.23503099,49.27402268,49.31798922,49.36603906,49.41596892,49.45246967,49.40911914,49.29942736,49.21943119,49.19374382,49.19476598,49.18363976,49.14460817,49.05688406,48.98904476,48.97624656,48.94222871,48.92764478,48.95335915,48.979385,49.02448151,49.08476375,49.13618356,49.17739808,49.21269429,49.24244706,49.26876589,49.29448887,49.31966171,49.342953,49.36548028,49.45573268,49.61247637,49.77333313,49.93939594,50.1081409,50.27533132,50.47585539,50.70251783,50.91637217,51.11785645,51.30627878,51.47827173,51.63073851,51.76283234,51.87487877,51.97051604,52.05285585,52.17021321,52.31913247,52.45321121,52.57187594,52.6729192,52.75814964,52.82671604,52.88015174,52.9210943,52.89016816,52.8230627,52.77460016,
Greece,GRC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.85323436,48.81706601,48.78079994,48.74203212,48.7031233,48.664736,48.62487868,48.59091857,48.56615991,48.54717341,48.53512744,48.53238223,48.53751456,48.54904984,48.57345057,48.60830523,48.64716299,48.69299883,48.74738945,48.80805005,48.87210346,48.93716887,49.00254649,49.06545038,49.12281674,49.17858392,49.23372145,49.28622501,49.33630205,49.38552067,49.43808904,49.49310242,49.54903369,49.60557833,49.65965451,49.70662086,49.74305351,49.77407004,49.80147585,49.81917183,49.82449439,49.81962002,49.8070448,49.78547745,49.75380768,49.7104319,49.65780495,49.59854368,49.53345441,49.46172474,49.38956113,49.32012386,49.25131127,49.19000908,49.13824204,49.09412647,49.06179144,49.03910579,49.02064473,49.00840021,48.99993645,48.98715363,48.93992482,
Grenada,GRD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,46.48189225,46.62341213,46.77154042,46.91893231,47.06135453,47.20135198,47.34020995,47.47466583,47.59832822,47.70800707,47.80654696,47.9017608,47.99694579,48.09778722,48.19949143,48.30340143,48.40516217,48.50460401,48.60506622,48.70960291,48.82641979,48.92356808,48.98377774,48.99721931,49.01624204,49.09620585,49.20658519,49.34343284,49.48887131,49.62408288,49.74103204,49.82056577,49.8733175,49.92806319,49.98352298,50.03459543,50.08584018,50.13595581,50.1826742,50.23543619,50.29693201,50.34464868,50.3875969,50.41475078,50.42185617,50.42810238,50.43157819,50.43544417,50.44808763,50.46225574,50.47571445,50.45597731,50.40548002,50.36299115,50.32295799,50.27651706,50.22923162,50.18235046,50.1403503,50.09859522,50.06833087,50.04092769,50.00159441,
Greenland,GRL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.88407421,51.05129355,51.25757139,51.43930958,51.59105569,51.70865876,51.88133684,52.11631898,52.33461215,52.54840611,52.75784655,52.95079498,53.14312323,53.34723236,53.56224412,53.78120486,53.98938853,54.13257203,54.22045281,54.28950383,54.32083982,54.32678089,54.33279445,54.34556787,54.37516623,54.39308531,54.38606287,54.35223418,54.29369455,54.22076748,54.09809529,53.93032323,53.77280563,53.61707475,53.46858169,53.41650534,53.45425304,53.48480525,53.50034745,53.5058639,53.48319806,53.44766431,53.40051268,53.34050204,53.2831569,53.24766643,53.21504638,53.16886506,53.13195942,53.10052798,53.04963532,52.98642695,52.92798804,52.88559254,52.8425643,52.80794347,52.78811074,52.77320841,52.76501404,52.75607445,52.70945632,52.61632559,52.51124571,
Guatemala,GTM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.14602162,51.13351517,51.11915316,51.10196894,51.08206622,51.05857125,51.03087695,51.00060427,50.9678972,50.93180596,50.89543623,50.86297657,50.83439157,50.81061376,50.78443588,50.75093514,50.72093608,50.68642593,50.63753145,50.58082383,50.5162665,50.43964819,50.31449148,50.20445822,50.15580445,50.11577516,50.07786397,50.04127556,50.00757548,49.97521364,49.94290451,49.90631388,49.86670676,49.82924913,49.80177656,49.78308593,49.76496603,49.74761542,49.73113453,49.71560179,49.7009005,49.68720632,49.67421099,49.66087279,49.64689962,49.63304133,49.61915111,49.60551541,49.59255553,49.5802807,49.56924996,49.55974175,49.55168807,49.54483863,49.53939673,49.53527278,49.53217125,49.52991856,49.52856872,49.52892314,49.52150349,49.50437809,49.48976984,
Guam,GUM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,61.24989637,60.61348531,59.98514825,59.36931789,58.76292594,58.16584636,57.58253032,57.00766651,56.43886838,55.88785911,55.39411099,54.97375836,54.57630771,54.18401682,53.80513516,53.43694083,53.07510582,52.72097689,52.38198846,52.03080063,51.86515061,51.95590924,52.10303901,52.24117514,52.36001149,52.46440746,52.5623323,52.65279175,52.72657594,52.7744017,52.70607465,52.50641258,52.2766164,52.04993782,51.82592345,51.60099671,51.37888231,51.17410743,50.97948925,50.78758799,50.68482034,50.6915381,50.71756796,50.73905193,50.75668886,50.77236514,50.78427205,50.78567397,50.78039156,50.77105359,50.75103848,50.72472517,50.69354296,50.6638572,50.6335687,50.59948327,50.56609602,50.53497503,50.50214017,50.46849796,50.41452216,50.35887272,50.3254276,
Guyana,GUY,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.87062711,49.88727432,49.87823085,49.86942225,49.85981757,49.84797149,49.83331851,49.81794319,49.80047734,49.78194301,49.76242838,49.74940608,49.74238013,49.73316983,49.72204186,49.70895532,49.69458021,49.67992246,49.66517436,49.65021782,49.63440147,49.6224121,49.61309016,49.60250369,49.59130523,49.57892816,49.56487115,49.54877924,49.53035797,49.50902979,49.48281124,49.46377887,49.48603889,49.53753334,49.58855094,49.63861384,49.68609461,49.72954578,49.7722338,49.81768147,49.86423837,49.90964835,49.95416422,49.96147586,49.92925,49.8950256,49.86200613,49.8302096,49.79884638,49.76745672,49.73500265,49.70103328,49.6663826,49.55861497,49.38404905,49.21930358,49.06012091,48.90678308,49.14489112,49.17928321,48.90843224,48.92507398,48.96367867,
High income,HIC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.8894127,48.89845234,48.90642218,48.91473705,48.92304685,48.92445864,48.91343834,48.89797339,48.8918579,48.89708125,48.91381342,48.93797273,48.95732378,48.9705969,48.98210231,48.99213765,49.00020554,49.00754454,49.01335847,49.02029403,49.03306512,49.04698002,49.05782514,49.07027484,49.08333654,49.09814165,49.11667198,49.13616956,49.15516673,49.17562196,49.19283811,49.20956821,49.22758551,49.24210485,49.25476061,49.26449707,49.27293904,49.28151573,49.29051162,49.30066994,49.31312532,49.32111081,49.32329563,49.32645816,49.33218549,49.34765195,49.37946027,49.42219575,49.46741134,49.50445168,49.52472532,49.546423,49.57865634,49.60903198,49.63623781,49.67567248,49.71879921,49.74795084,49.76959487,49.78234793,49.76873442,49.74653296,49.74218738,
"Hong Kong SAR, China",HKG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.54284353,51.51425323,51.44867237,51.37580734,51.30300393,51.23379073,51.17135479,51.1148997,51.06304233,51.01248286,50.96041235,50.99348286,51.12872435,51.279484,51.42792405,51.57779216,51.72828899,51.87391892,52.01358917,52.15130998,52.29079024,52.29645382,52.14210441,51.96591781,51.8071101,51.6627369,51.51275554,51.3540567,51.19606567,51.04373453,50.89938057,50.75932983,50.61941497,50.48645212,50.35888396,50.23688075,50.08314592,49.88424582,49.68070092,49.4812755,49.28430984,49.07135764,48.83624937,48.5946547,48.35106951,48.10808154,47.87776045,47.67025602,47.47392343,47.27565139,47.07224935,46.88467373,46.73451699,46.59526668,46.44732048,46.29724326,46.22039727,46.21307002,46.19871136,46.18222596,46.15658427,46.12136934,46.07332353,
Honduras,HND,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.10677773,50.10883544,50.11348914,50.1199008,50.12508075,50.13029106,50.13794578,50.14663413,50.15684439,50.16811771,50.17969615,50.19213594,50.20485308,50.22008951,50.24576452,50.27681069,50.30493455,50.33154884,50.35706158,50.38129966,50.40360086,50.4246181,50.44310419,50.45877214,50.47303808,50.48794435,50.50257243,50.51426761,50.51781937,50.51493017,50.51293884,50.51168132,50.51034899,50.50902873,50.5083201,50.50882255,50.5103446,50.51323934,50.52580337,50.53812777,50.54225614,50.54587977,50.55057702,50.55683369,50.56104858,50.56492645,50.56987554,50.57456266,50.57876809,50.58182002,50.58297113,50.5815944,50.57792742,50.57220693,50.56626722,50.55988458,50.55213101,50.54391669,50.53514554,50.52596043,50.51471764,50.50135017,50.4881116,
Heavily indebted poor countries (HIPC),HPC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.59899381,49.59337318,49.59310943,49.59634329,49.59853092,49.60041185,49.60311152,49.60676621,49.61124372,49.61623986,49.62091963,49.62600608,49.62935844,49.63162014,49.63806868,49.64690472,49.65420207,49.65704326,49.65485145,49.65018999,49.64352728,49.63445034,49.6248792,49.6162382,49.60746539,49.60715706,49.61462561,49.62446297,49.6273155,49.62745384,49.6326708,49.64181673,49.65284661,49.66397943,49.67319407,49.67662773,49.6737831,49.67145939,49.67169622,49.66960569,49.67337636,49.68000768,49.68929347,49.70297543,49.71604103,49.72792926,49.73990255,49.75193436,49.7620994,49.76878737,49.77592957,49.78427724,49.79157977,49.79920861,49.80691944,49.81655724,49.82755207,49.83702973,49.84325586,49.84641182,49.84867934,49.84947996,49.84875465,
Croatia,HRV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.51300256,47.56888893,47.63668751,47.71359221,47.79625542,47.88008641,47.9639918,48.04096166,48.10864766,48.16888277,48.2195316,48.26181592,48.29267064,48.31236234,48.32578196,48.33553448,48.34078027,48.33944974,48.33247875,48.32282952,48.31631249,48.31702091,48.327509,48.33889252,48.3452678,48.35194371,48.35944949,48.36666762,48.36975331,48.36940845,48.36532028,48.33083635,48.28899525,48.28579733,48.3005445,48.29862079,48.26470991,48.21102044,48.1492863,48.07734692,47.99854192,47.9562364,47.95445683,47.95891811,47.96964002,47.98503549,48.00577694,48.03133878,48.05856797,48.09099684,48.13211399,48.1771397,48.2229756,48.27116444,48.32445217,48.38203306,48.43765648,48.49571863,48.55522854,48.61064296,48.66289354,48.68924309,48.70634321,
Haiti,HTI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.70613429,48.71147546,48.71791706,48.73072053,48.74585026,48.75775206,48.7709137,48.78562037,48.80164094,48.81905095,48.83823576,48.85825282,48.87895759,48.90090695,48.92481134,48.9506221,48.97840854,49.00792231,49.03780247,49.06919143,49.10444658,49.1417915,49.17906441,49.21664647,49.2549427,49.29134219,49.32317108,49.35392985,49.3852859,49.41583786,49.44718166,49.47494748,49.4985692,49.52226672,49.54609822,49.56841961,49.58706498,49.60397576,49.61940955,49.63190745,49.64218068,49.65112842,49.65853671,49.66423426,49.67089733,49.67530372,49.67490758,49.67355304,49.67157505,49.66889119,49.6881299,49.70447983,49.69624196,49.68673273,49.67496547,49.66194319,49.64719029,49.63087089,49.61432186,49.59597464,49.5754281,49.55506274,49.53570981,
Hungary,HUN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.24409648,48.27471435,48.30040553,48.32258242,48.34373029,48.36468885,48.38805182,48.41225862,48.43440347,48.45518305,48.46274965,48.45550142,48.45115706,48.45129556,48.45197628,48.4556384,48.46121967,48.46301006,48.45969878,48.45595342,48.43640977,48.39910979,48.36146621,48.32103278,48.27232186,48.22509375,48.18423625,48.14524368,48.10760509,48.06494034,48.02024173,47.97928084,47.93352208,47.88139827,47.82886698,47.77945437,47.73870331,47.70379206,47.66379231,47.62384245,47.58808887,47.55719592,47.52878803,47.50338553,47.48449476,47.48202839,47.48527478,47.48229589,47.48364595,47.4924862,47.5016334,47.53500994,47.57867945,47.60262603,47.62923746,47.66777466,47.70462952,47.74547114,47.80939896,47.87853737,47.92033248,47.93395035,48.01042568,
IBRD only,IBD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.27453571,50.27237024,50.27747324,50.28882468,50.2995079,50.3067432,50.31439438,50.32209588,50.33031331,50.33939004,50.34516858,50.35510418,50.37168311,50.38756099,50.4019244,50.41325753,50.41893836,50.42317635,50.4286346,50.43115369,50.43370437,50.43825907,50.43942474,50.43580042,50.43073331,50.42475373,50.42445279,50.43173289,50.43970081,50.44861316,50.45828126,50.46722661,50.47363748,50.47663917,50.48047192,50.48557613,50.4916838,50.50109662,50.5115116,50.52111021,50.53173903,50.54043725,50.54643752,50.55201584,50.55701427,50.56092196,50.56432274,50.56753825,50.56943887,50.57034378,50.57136902,50.57263456,50.57373837,50.57417399,50.57485882,50.5752714,50.57225658,50.56626605,50.55970638,50.55156466,50.53823493,50.51894261,50.50402787,
IDA & IBRD total,IBT,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.32392753,50.32021238,50.32279513,50.33069392,50.33800897,50.34253353,50.34747754,50.35230173,50.35745872,50.36354216,50.3672579,50.368756,50.37582161,50.38813513,50.39961815,50.40696018,50.4084661,50.40938037,50.41031575,50.40856181,50.41008871,50.41401574,50.4134397,50.40887073,50.40289643,50.39655859,50.39521175,50.39984293,50.40423484,50.41002601,50.41784929,50.4252865,50.43026541,50.4322516,50.43467884,50.4371586,50.43946263,50.44418387,50.44948554,50.45395092,50.45990334,50.46443263,50.4664771,50.46792415,50.46860643,50.46791224,50.46583766,50.46331253,50.45938512,50.45457846,50.45095389,50.44808293,50.44523371,50.44196988,50.43901848,50.43377051,50.42413694,50.41338547,50.40283094,50.39121683,50.37721948,50.36004063,50.34565392,
IDA total,IDA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.56288341,50.54860108,50.53760017,50.52876929,50.5196594,50.51083826,50.50263735,50.49346831,50.48386067,50.4756482,50.46952209,50.43191166,50.39492951,50.39077424,50.38907589,50.3783546,50.36120115,50.34756927,50.32895854,50.30918558,50.30715499,50.30925145,50.30215339,50.29460184,50.28584657,50.27909209,50.27444853,50.26923568,50.26016327,50.25462317,50.25643067,50.25932807,50.26040163,50.26040956,50.2593996,50.25389578,50.24403105,50.23352015,50.22240596,50.21090022,50.20312651,50.1962219,50.18808119,50.17903323,50.16877193,50.15649231,50.14044802,50.12362284,50.10533881,50.08696113,50.07377359,50.06309781,50.05271905,50.04243584,50.03277612,50.01519875,49.99112509,49.97201071,49.95595885,49.94093942,49.93200561,49.92791022,49.92273478,
IDA blend,IDB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.30311688,51.27174971,51.24817016,51.22940231,51.20921715,51.18898686,51.17009156,51.14713215,51.12033893,51.09590763,51.07490343,51.04736449,51.02178651,51.00740061,50.9940749,50.97941781,50.96183694,50.93639247,50.89647962,50.85636885,50.86271457,50.8742301,50.85730189,50.83898027,50.82132763,50.80718548,50.79412328,50.77825473,50.75986767,50.74881548,50.74249057,50.73403419,50.72355997,50.71484908,50.71101648,50.70767469,50.70207273,50.69551725,50.689924,50.68532374,50.67988368,50.67675283,50.67651465,50.67546982,50.67197465,50.66664379,50.6607744,50.65365793,50.64488873,50.63572162,50.62515799,50.61351863,50.60305778,50.59347932,50.58377048,50.54273053,50.47204517,50.41264945,50.36822481,50.33213504,50.30600132,50.28796404,50.27727825,
Indonesia,IDN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.87848835,49.893456,49.91089928,49.9289728,49.94324554,49.90919737,49.87097714,49.87648638,49.88591263,49.89471797,49.90296662,49.91006331,49.9172304,49.92508644,49.93328081,49.94176768,49.94967515,49.95716572,49.96599669,49.97749201,49.99078468,50.00648015,50.02504692,50.04333222,50.06226747,50.08254334,50.10091065,50.11944922,50.13797888,50.15425944,50.16954722,50.1860211,50.20322986,50.2169106,50.22947359,50.24273171,50.25515709,50.26633866,50.2771998,50.2858402,50.29370037,50.30153385,50.30929274,50.31624579,50.32432994,50.33430018,50.33935515,50.34372195,50.35021502,50.35444804,50.35840924,50.36482663,50.37092699,50.3728957,50.37316879,50.37490239,50.37606161,50.37655097,50.3756582,50.37354116,50.36732305,50.3564826,50.34577237,
IDA only,IDX,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.23676612,50.23019057,50.22492927,50.22053367,50.21634086,50.21255955,50.20901168,50.20595357,50.20401348,50.20292656,50.20303967,50.16013437,50.11729172,50.11720062,50.1200705,50.11008048,50.09169566,50.08186521,50.07174166,50.05999042,50.05122569,50.04527816,50.04044448,50.03695362,50.03181265,50.02749764,50.02546184,50.02395282,50.01791524,50.01379042,50.01841982,50.02576711,50.03244806,50.03708463,50.03731713,50.03036862,50.01782482,50.00475718,49.99030797,49.9748607,49.96500826,49.95527705,49.9431831,49.93047329,49.91683693,49.90112493,49.8800951,49.85831408,49.83486118,49.81129868,49.79612222,49.78553267,49.77527044,49.76477429,49.75540216,49.75018877,49.75037966,49.752182,49.75086622,49.74689722,49.74696325,49.75013413,49.74789901,
Isle of Man,IMN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,45.89592769,45.84073355,45.85054141,45.89363131,45.9463274,46.01354456,46.12563587,46.28945893,46.47514648,46.66814544,46.86064595,47.02379898,47.14815653,47.25932276,47.36308488,47.45700512,47.52639989,47.58397555,47.6376879,47.69359843,47.75545906,47.79423154,47.81761376,47.84358649,47.86821705,47.88275134,47.91766543,47.99096928,48.07011225,48.14880425,48.22623974,48.27432994,48.30955666,48.36091076,48.41336822,48.46754555,48.53503008,48.59533197,48.6646683,48.76653988,48.88171303,48.9842666,49.07298239,49.15382543,49.23802382,49.31813889,49.3954729,49.48212084,49.56156933,49.61225351,49.65047478,49.65026675,49.61464583,49.58285796,49.55540193,49.5424258,49.5386459,49.5417564,49.5470009,49.54308794,49.53239892,49.53063622,49.52614205,
India,IND,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.60516112,51.61818969,51.63027218,51.64175132,51.65282111,51.66288251,51.67229412,51.68154443,51.69103635,51.70119594,51.71152148,51.72269599,51.7346827,51.74661748,51.75868484,51.77039514,51.78081892,51.78821053,51.79143112,51.7911437,51.78826448,51.78366456,51.77706097,51.7683731,51.7588156,51.74886478,51.73863275,51.72884427,51.71872836,51.70712936,51.69543797,51.68656877,51.6813032,51.67974369,51.68254163,51.68964566,51.69926474,51.70960797,51.72014199,51.7293928,51.73708555,51.74294584,51.7461646,51.74766558,51.74766281,51.74585429,51.74214898,51.73661568,51.72984295,51.72210121,51.71360516,51.70431245,51.69447188,51.68509885,51.67727375,51.67136747,51.66626651,51.66076804,51.65431134,51.64621746,51.63306321,51.61424351,51.59429433,
